#date_dd/MM/yyyy,time,latitude,longitude,depth,heading,pitch,roll
10/02/2024,19:33:50,0.000259356,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:50,0.000260482,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:50,0.000261233,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:50,0.000261983,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:50,0.000263109,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:50,0.000264235,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:50,0.000264986,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000266299,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000267050,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000267801,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000268926,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000270240,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000270615,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000271554,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000273055,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000273805,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:51,0.000274931,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000275307,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000276808,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000277746,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000278121,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000278904,0.000201498,-0.137953222,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000279573,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000279969,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000280259,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000280435,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:52,0.000280811,0.000201498,-0.137953177,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000281283,0.000201498,-0.137953252,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000281880,0.000201498,-0.137953267,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000282283,0.000201498,-0.137953267,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000283012,0.000201498,-0.137953252,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000284224,0.000201498,-0.137953177,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000284578,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000285117,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000285380,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000285629,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:53,0.000285811,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000285989,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286044,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286116,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286186,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286215,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286246,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286258,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286273,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286288,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:54,0.000286292,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286300,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286304,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286307,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286309,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286311,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286312,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286313,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286314,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
10/02/2024,19:33:55,0.000286314,0.000201498,-0.137953132,-0.000000792,0.000001584,0.000000000
